주소,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건_사고 분류1,사건_사고 분류2,사건_사고 분류3,개체명(인물),개체명(지역),개체명(기업기관),키워드,특성추출,본문,원본주소,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=02100801.20190401060149002,2019-04-01,아시아경제,이현주,"여성가족부, 단체채팅방 불법촬영물 유포 점검·단속",사회>사회일반,,,,,,,,"여가부, 여성가족부","여성가족부,단체,채팅,불법촬영물,유포,점검,단속,여성가족부,단체채팅방,불법촬영물,유포,불법,정보,유통,사전,차단,방지,2차,피해,집중,점검,단속,1일,점검,채팅방,공개,단체,온라인,채팅,조사,불법,성매매,집중,불법,동영상,유포,공유,조사,추가,진행,여가부,채팅방,점검,음란성,문구,유통,불법,정보,성매매,암시,문구,발견,경고,메시지,송출,메시지,1차,경고,일정,간격,경고,메시지,수차례,송출,불법적,행위,반복,최종적,사업운영자,채팅,차단,폐쇄,요청,계획,불법촬영물,발견,여가부,디지털성,범죄,피해자,지원,센터,기관,요청,긴급,삭제,경찰,수사,의뢰,점검,단속,경찰관서,지역,관할,협업,5월,60일","채팅방,성매매,불법촬영물,여가부,단체채팅방,피해자,2차,1차,온라인,사업운영자,디지털성,경찰관서,운영자,수차례,여성가족부,음란성,시간date,점검,불법",[아시아경제 이현주 기자] 여성가족부는 단체채팅방 등에서 벌어지는 불법촬영물 유포와 불법정보 유통 등을 사전에 차단하고 2차 ..'디지털성범죄 피해자 지원센터' 등 관계 기관을 통해 긴급 삭제 요청하고 함께 경찰 수사를 의뢰한다.이번 점검 단속은 지역 관할 경찰관서 등과 협업해 5월 31일까지 약 60일간 실시된다.이현주 기자 ecolhj@asiae.co.kr,http:www.asiae.co.kr/news/view.htm?idxno=2019033017581611585,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=02100851.20190401060305001,2019-04-01,아주경제,박경은,"여가부, 오픈 단체채팅방 내 몰카 유포도 단속한다",IT_과학>인터넷_SNS,,,범죄>성범죄>성매매,범죄>범죄일반>폭행,,최창행,"미, 덕양구, 국립여성사전시관","여가부, 한국여성인권진흥원, 고양시, 여성가족부","여가부,오픈,단체,채팅방,유포도,단속,여성가족부,1일,스마트폰,오픈,단체채팅방,유포,점검,단속,오픈,단체채팅방,소셜네트워크서비스,SNS,동일관심사,특정,주제,불특정,다수,익명,대화,채팅방,공개,단체,채팅,여가부,사이버,공간,유포,각종,불법촬영물,불법,정보,유통,사전,차단,방지,2차,피해,피해자,보호,지원,집중,점검,단속,이날,점검단속,경찰관서,지역,관할,협업,다음달,60일,중점적,예정,점검,단속,분야,오픈,단체채팅방,온라인,채팅,조사,불법,성매매,집중,연예인,불법촬영물,유포,공유,사건,사회적,대두,채팅방,불법,동영상,유포,공유,조사,추가,점검,단속,대상,공개,단체채팅방,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,음란성,문언,불법,정보,유통,사이버공간,성범죄,여가부,인권보호점검팀,스마트폰,채팅방,점검,음란성,문구,불법,정보,유통,성매매,암시,문구,발견,경고,메시지,송출,경고,메시지,행위,불법성,처벌,고지,중단,요청,포함,불법사항,발견,채팅방,발견,발견,1차,경고,메시지,발송,간격,미중단시,일정,시간,경고,메시지,송출,수차례,지속,최종적,사업운영자,채팅방,차단,폐쇄,요청,절차,진행,점검,공개,단체채팅방,불법촬영물,발견,디지털성,여가부,산하,디지털,범죄,피해자,지원,센터,관계기관,요청,긴급,삭제,경찰수사,의뢰,디지털성,범죄,피해자,지원센터,한국여성인권진흥원,여가부,산하,마련,지원센터,유포,불법영상물,신속,삭제,지원,피해자,보호,지원,수사지원,법률,서비스,의료,지원,연계,종합적,서비스,통합,지원,4월,개소,이래,연말,8개월,피해자,8개월,접수,피해,3만,지원,삭제,2만,지원,최창행,여가부,권익,증진,국장,디지털,발전,수혜,보편화,시대,사이버공간,채팅방,취지,불법,정보,유통,성매매,조장,알선,불건전,창구,악용,피해,수준,여가부,점검단속,지원,보강,한편,사업자,산업,강화,자율해결,노력,촉구,건전,SNS,문화,정립,인식개선,노력,방침,장관,진선미,여성가족부,7일,국립여성사전시관,고양시,덕양구,국립,여성,전시관,개막,3.1운동,특별기획전,임시,정부,수립,주년,기념,국립여성사전시관,특별,기획전,축사","여가부,채팅방,피해자,성매매,점검단속,불법촬영물,국립여성사전시관,여성가족부,스마트폰,미중단시,단체채팅방,8개월,디지털성,사이버공간,1차,음란성,지원센터,다음달,sns","..디지털성범죄 피해자 지원센터'?등 관계기관에 긴급 삭제 요청과 함께 경찰수사를 의뢰한다.디지털성범죄 피해자 지원센터는 여가부?산하 한국여성인권진흥원 내 마련된 지원센터로, 유포된 불법영상물을 신속하게 삭제 지원하고 피해자 보호와 지원을 위한 수사지원, 법률 서비스 및 의료지원 연계 등 종합적인 서비스를 통합 지원하고 있다.지난해 4월 30일 개소 이래 연말..",http://www.ajunews.com/view/20190331102511780,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=01100901.20190401203344001,2019-04-01,중앙일보,이에스더(etoile@joongang.co.kr),“정부가 단톡방 감청?” 여가부 오픈채팅 단속 논란 알고보면,IT_과학>인터넷_SNS,IT_과학>보안,,범죄>성범죄>성매매,범죄>범죄일반>폭행,사회>사회문제>미성년범죄,최,,"여가부, 여성가족부","정부,단톡방,감청,여가부,오픈,채팅,단속,논란,정부,단체채팅방,스마트폰,개방형,집중,점검,단속,방침,논란,여성가족부,스마트폰,개방,스마트폰,단체채팅방,사이버,공간,유포,각종,불법촬영물,불법,정보,유통,사전,차단,방지,2차,피해,피해자,보호,지원,1일,집중,점검,단속,점검단속,경찰관서,지역,관할,협업,1일,5월,60일,오픈,채팅,카카오톡,SNS상,특정,주제,불특정,다수,익명,대화,채팅방,공개,단체,주제,검색,개설,채팅방,채팅,입장,대화,익명,대화,가능,범죄,악용,사례,청소년,성인,인증,자유,참여,범죄,노출,지적,여가부,단속,계획,공개,온라인,커뮤니티,중심,정부,개인,단톡방,검열,감청,사실,카톡,시도,비판,포털사이트,기사,오픈채팅창,민간인,사찰,소리,네이버,아이디,qors,ㅋㅋㅋㅋ테러방지법,개인정보침해,반대,성범죄,빌미,개인사찰,joyt,네이버,아이디,비판,댓글,다수,검열,개인,단톡방,비판,여론,일자,여가부,당혹,눈치,여가부,오픈채팅방,모니터링,분야,점검,단속,오픈채팅방,온라인,채팅,조사,불법,성매매,집중,단속,분야,버닝썬,사건,계기,불법촬영물,공유,포함,권익증진국장,최창행,여가부,권익,증진,국장,연예인,불법촬영물,유포,공유,사건,사회적,대두,오픈,채팅,불법,동영상,유포,공유,조사,추가,공개,단체채팅방,불법촬영물,유포,공유,성매매,조장,알선,사이버공간,불법,정보,유통,성범죄,여성폭력,대상,점검,단속,설명,국장,개인,단톡방,검열,비판,오해,여가부,개인들,대화,해명,여가부,단속,불특정,다수,오픈채팅방,대상,검색,경고,채팅방,폐쇄,경찰,수사,여가부,최국장,오픈,채팅,검색,성매매,알선,불법촬영물,공유,문구,검색,모니터링,설명,오픈채팅방,점검,불법,정보,유통,성매매,암시,문구,발견,경고,메시지,송출,경고,메시지,행위,불법성,처벌,고지,중단,요청,포함,불법사항,발견,채팅방,발견,발견,1차,경고,메시지,발송,간격,일정,시간,경고,메시지,송출,수차례,지속,최종적,사업운영자,채팅방,차단,폐쇄,요청,절차,진행,점검,공개,단체채팅방,불법촬영물,발견,디지털성,여성가족부,산하,디지털,범죄,피해자,지원,센터,관계기관,요청,긴급,삭제,경찰수사,의뢰","오픈채팅방,여가부,채팅방,불법촬영물,성매매,스마트폰,단톡방,피해자,여성가족부,온라인,오픈채팅,성범죄,네이버,카톡,1차","정부가 스마트폰 개방형 단체채팅방에 대한 집중 점검 단속 방침을 밝혀 논란이 일고 있다. 여성가족부는 스마트폰 속 개방된 단체채팅방 등 사이버 공간에서 벌어지는 각종 불법촬영물 유포와 불법정보 유통 등을 사전에 차단하고, 2차 피해 방지 및 피해자 보호를 지원하기 위해..‘디지털성범죄 피해자 지원센터’ 등 관계기관에 긴급 삭제 요청과 함께 경찰수사를 의뢰한다.",https://news.joins.com/article/olink/23020973,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=01101001.20190401060837001,2019-04-01,한겨레,박다해,"여가부, 열린 채팅방 내 불법촬영물 유포 점검",사회>사회일반,,,범죄>성범죄>성매매,,,,,"여가부, 방송통신심의위원회, 한국여성인권진흥원, 여성가족부","여가부,채팅방,점검,불법촬영물,유포,채팅방,사이버,공간,불법촬영물,유포,사전,차단,여성가족부,1일,집중,점검,단속,가수,승리,정준영씨,연예인들,모바일,메신저,채팅방,불법촬영물,유포,공유,사건,불법,성매매,집중,조사,범위,확대,여가부,경찰관서,지역,관할,협업,1일,5월,60일,중점적,단속,여가부,채팅방,점검,음란성,문구,성매매,암시,문구,발견,경고,메시지,점검,단속,대상,공개,단체,채팅방,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,불법사항,발견,채팅방,메시지,1차,경고,일정,간격,경고,메시지,차례,사업운영자,채팅,차단,폐쇄,절차,요청,공개,단체채팅방,불법,촬영물,발견,여가부,산하,한국여성인,진흥원,마련,디지털성,범죄,피해자,지원,센터,방송통신심의위원회,긴급,삭제,요청,한편,경찰,수사,의뢰,지원센터,유포,불법,영상물,삭제,피해자,보호,수사,법률,의료,서비스,지원","채팅방,불법촬영물,성매매,여가부,피해자,지원센터,1차,디지털성,정준영씨,진흥원,정준영,운영자,사업운영자,한국여성인,연예인들,방송통신심의위원회,경찰관서,불법사항,여성가족부,단체채팅방,영상물,음란성,촬영물,시간date,불법","열린 채팅방 등 사이버 공간에서 벌어지는 불법촬영물 유포 등을 사전에 차단하기 위해 여성가족부가 1일부터 집중 점검, 단속에 나선다. 최근 가수 승리와 정준영씨 등 일부 연예인들이 모바일메신저 채팅방을 통해 불법촬영물을 유포, 공유한 사건이 알..‘디지털성범죄 피해자 지원센터’를 거쳐 방송통신심의위원회에 긴급 삭제를 요청하는 한편 경찰에 수사를 의뢰키로 했다.",http://www.hani.co.kr/arti/society/women/888145.html,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=02100801.20190401105206001,2019-04-01,아시아경제,이현주,오픈채팅방 '불법촬영물' 단속 강화한다,,,,,,,"권헌영, 최경진",,"여가부, 고려대, 정보보호대학원, 가천대, 여성가족부","오픈채팅방,불법,촬영물,단속,강화,여성가족부,경찰,온라인,채팅,행위,불법촬영물,유포,관심사,사람끼리,오픈,채팅,대상,일반인,가장,채팅방,참여,불법행위,발생,경고,삭제,요청,여가부,1일,공개,오픈,채팅,불법촬영물,유포,불법,정보,유통,사전,차단,방지,2차,피해,집중,점검,단속,점검,단속,경찰관서,지역,관할,협업,5월,60일,행위,불법,성매매,점검,카메라,몰카,유포,사회적,감안,대상,추가,여가부,관계자,오픈,채팅,제목,조건만남,불법촬영물,정보,표시,중점적,설명,여가부,채팅방,참여,대화,관찰,유통,불법,정보,성매매,암시,문구,경고,메시지,송출,행위,불법성,처벌,고지,중단,요청,포함,메시지,1차,경고,일정,간격,수차례,송출,불법,행위,반복,사업,운영자,채팅,차단,폐쇄,요청,계획,단속,불법촬영물,발견,여가부,디지털성,범죄,피해자,지원,센터,기관,긴급,삭제,요청,경찰,수사,의뢰,일각,효율성,제기,최경진,가천대,법학과,교수,불법성,판단,상태,정부,일방적,판단,채팅방,차단,폐쇄,표현,자유,위축,지적,권헌영,고려대,정보보호대학원,교수,오픈카톡방,점검,현실,어려움,사실,채팅,개설자,유포자들,경고문,전달,행위,법적,책임,자유,메시지,효과,예상","채팅방,여가부,불법촬영물,성매매,불법성,오픈채팅방,피해자,효율성,권헌영,최경진,2차,1차,개설자,온라인,촬영물,유포자,사람끼리","[아시아경제 이현주 기자] 여성가족부가 경찰과 함께 온라인 채팅방에서 이루어지는 불법촬영물 유포 행위를 잡아낸다. 같은 관심사를 가진 사람끼리 모이는 '오픈 채팅방'이 대상이며, 일반인으로 가장해 채팅방에 참여한 뒤 불법행..'디지털성범죄 피해자 지원센터' 등 관계 기관을 통해 긴급 삭제를 요청하고 함께 경찰 수사를 의뢰한다.일각에서는 효율성 문제도 제기한다.",http:www.asiae.co.kr/news/view.htm?idxno=2019040110505856016,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=02100311.20190401080749001,2019-04-01,서울경제,강신우 기자,"영상 없니"" 오픈 단톡방 '몰카' 올렸다간…경찰이 보고있다""",IT_과학>IT_과학일반,사회>사회일반,,범죄>성범죄>성매매,범죄>성범죄>음란물,범죄>범죄일반>폭행,,,"여가부, 여성가족부","영상,몰카,오픈,단톡방,경찰,가수,승리,이승현,정준영,불법촬영물,사건,사회적,단체채팅방,사이버,공간,유포,각종,불법촬영물,불법,정보,유통,집중,점검,단속,1일,시작,여성가족부,이날,31일,경찰관서,지역,관할,협업,60일,중점,단속,계획,단속,오픈채팅방,온라인,채팅,조사,불법,성매매,집중,오픈채팅방,동일관심사,특정,주제,불특정,다수,익명,대화,공개,단체,채팅,연예인,불법촬영물,사건,불법,동영상,유포,공유,조사,추가,점검,단속,대상,공개,단체채팅방,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,음란성,문구,불법,정보,유통,사이버공간,성범죄,여성폭력,문구,발견,경고,메시지,송출,최종적,사업운영자,채팅방,차단,폐쇄,요청,절차,진행,불법촬영물,발견,디지털성,여가부,산하,디지털,범죄,피해자,지원센터,관계기관,요청,긴급,삭제,경찰,수사,의뢰,권익증진국장,최창행,여가부,권익,증진,국장,사이버공간,채팅방,취지,불법,정보,유통,성매매,조장,알선,불건전,창구,악용,사업자,산업,자율해결,노력,촉구,건전,정립,SNS,문화,인식개선,노력","불법촬영물,채팅방,여가부,성매매,사이버공간,단톡방,최창행,오픈채팅,단체채팅방,정준영,오픈채팅방,온라인,불특정,sns,피해자,여성가족부",가수 승리(이승현)와 정준영 씨 등이 관련된 불법촬영물 사건이 사회적 문제로 불거지면서 단체채팅방 등 사이버 공간에서 벌어지는 각종 불법촬영물 유포와 불법정보 유통 등에 대한 집중 점검단속이 1일 시작된다.  여성가족부는 이날부터 다음.. 불법촬영물이 발견되면 여가부 산하 디지털성범죄 피해자 지원센터 등 관계기관에 긴급 삭제 요청하고 경찰 수사를 의뢰한다.,http://www.sedaily.com/NewsView/1VHP2JNTB5,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=02100201.20190401063036001,2019-04-01,머니투데이,한고은|기자,오픈채팅방 불법촬영물 집중단속…발견시 폐쇄·수사 요청까지,사회>사회일반,IT_과학>IT_과학일반,,범죄>성범죄>성매매,범죄>범죄일반>폭행,,정준영,서울,"여가부, 종로경찰서, 여성가족부","집중단속,오픈채팅,불법촬영물,집중,단속,발견시,폐쇄,수사,요청,여가부,성매매,조장,사이버공간,성범죄,조사대상,확대,서울,뉴스1,민경석,이성,성관계,불법,촬영,유포,혐의,가수,정준영,29일,서울,종로경찰서,검찰,송치,2019.3,뉴스1,저작권자,뉴스1코리아,여성가족부,불법,성매매,단속,목적,대상,오픈채팅방,점검,불법촬영물,유포,공유,추가,집중단속,여가부,1일,스마트폰,개방,단체채팅방,사이버,공간,유포,각종,불법촬영물,불법,정보,유통,사전,차단,방지,2차,피해,피해자,보호,지원,집중,점검,단속,집중단속,기간,이날,5월,달간,여가부,오픈채팅방,단속,불법,성매매,점검활동,연예인,사건,불법촬영물,유포,계기,점검,대상,확대,여가부,오픈채팅방,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,음란성,문언,불법,정보,유통,사이버공간,성범죄,여성폭력,행위,단속,계획,오픈채팅방,점검,음란성,문구,불법,정보,유통,성매매,암시,문구,발견,1차,경고,메시지,불법행위,중단,최종,사업운영자,채팅방,차단,폐쇄,요청,점검과정,불법촬영물,발견,디지털성,여가부,산하,디지털,범죄피해자지원센터,관계기관,긴급삭제,요청,경찰수사,의뢰,예정,권익증진국장,최창행,여가부,권익,증진,국장,디지털,발전,수혜,보편화,시대,사이버공간,채팅방,취지,불법,정보,유통,성매매,조장,알선,불건전,창구,악용,피해,점검단속,지원,보강,한편,사업자,산업,강화,자율해결,노력,촉구,건전,정립,SNS,문화,인식개선,노력","여가부,불법촬영물,오픈채팅방,성매매,집중단속,채팅방,사이버공간,뉴스1,서울,피해자,음란성,오픈채팅,민경석,성범죄,스마트폰,2차,최창행,달간,점검단속","[머니투데이 한고은 기자] [여가부, 성매매 조장 등 사이버공간 성범죄 조사대상 확대]  (서울=뉴스1) 민경석 기자 = 이성과의 성관계를 불법 촬영해 유포한 혐의를 받고 있는 가수 정준영(30)이 29일 오전 서울 종로경찰서를 나서 검찰로 송치되고 있다. 201..'디지털성범죄피해자지원센터' 등 관계기관에 긴급삭제를 요청하고, 경찰수사도 의뢰할 예정이다.",http://news.moneytoday.co.kr/view/mtview.php?no=2019033112233341767&type=2,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=01100101.20190401095134001,2019-04-01,경향신문,김서영 기자 westzero@kyunghyang.com,‘오픈 채팅방’ 불법영상 유포 집중단속한다,IT_과학>인터넷_SNS,,,,,,,,여성가족부,"오픈,채팅,집중단속,불법,영상,유포,집중,단속,오픈,채팅,불법촬영물,공유,유포,집중단속,1일,여성가족부,정준영,연예인,불법촬영물,공유,유포,사회적,대두,오픈,채팅,불법촬영물,공유,유포,행위,집중단속,대상,추가,오픈,채팅,온라인,채팅,불법,성매매,조사,대상,오픈,채팅,동일관심사,특정,주제,불특정,다수,익명,대화,채팅방,공개,단체,채팅,의미,점검단속,경찰관서,지역,관할,협업,1일,다음달,60일,중점적,점검,단속,대상,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,음란성,문언,불법,정보,유통,사이버공간,성범죄,여성폭력,단속,여성가족부,인권,보호,점검,특정,키워드,오픈,채팅,검색,채팅방,불법,정보,유통,성매매,암시,문구,등장,인권,보호,점검,관계자,채팅방,대화,감시,불법적,가능성,키워드,오픈,채팅방,점검,설명,관계자,소지,1차,경고,메시지,발송,간격,미중단시,일정,시간,경고,메시지,정도,예정,설명,경고메시지,불법정보유통,성범죄,조장,행위,알선,불법,관련법,처벌,시정,최종적,사업운영자,채팅방,차단,폐쇄,요청,절차,진행,디지털성,여성가족부,산하,디지털,범죄,피해자,지원,센터,관계기관,요청,긴급,삭제,경찰수사,의뢰,병행,권익증진국장,최창행,여성가족부,권익,증진,국장,디지털,발전,수혜,보편화,시대,사이버공간,채팅방,취지,불법,정보,유통,성매매,조장,알선,불건전,창구,악용,피해,수준,점검단속,지원,보강","채팅방,여성가족부,성매매,관계자,집중단속,성범죄,점검단속,불법촬영물,미중단시,사이버공간,피해자,다음달,최창행,1차,경고메시지,사업운영자","오늘부터 이른바 ‘오픈 채팅방’ 내 불법촬영물 공유 및 유포에 대해 집중단속이 실시된다. 1일 여성가족부는 “최근 정준영 등 연예인이 관련된 불법촬영물 공유·유포 건이 사회적 문제로 대두되면서, 오픈 채팅방을 통한 불법촬영물 공유·유포 행위가 집중단속 ..‘디지털성범죄 피해자 지원센터’ 등 관계기관에 긴급 삭제 요청을 하고, 경찰수사 의뢰가 병행될 수 있다.",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201904010950001&code=940100,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=01200201.20190401095919001,2019-04-01,경인일보,편지수,"여가부, 경찰과 함께 오픈채팅방 불법촬영물 유포 집중단속",사회>사회일반,IT_과학>IT_과학일반,,범죄>성범죄>성매매,범죄>범죄일반>폭행,,,,"여가부, 여성가족부","여가부,경찰,오픈,채팅,불법촬영물,유포,집중단속,여성가족부,오픈채팅방,유포,불법,촬영물,집중,단속,여가부,개방,단체채팅방,사이버,공간,유포,각종,불법촬영물,불법,정보,유통,집중,점검,단속,1일,단속,경찰관서,지역,관할,협업,이날,31일,60일,중점적,오픈채팅방,동일관심사,특정,주제,불특정,다수,익명,대화,공개,단체,채팅,단속,오픈채팅방,온라인,채팅,조사,불법,성매매,집중,사건,쵠근,불법촬영물,사회적,대두,불법,동영상,유포,공유,조사,추가,점검,단속,대상,공개,단체채팅방,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,음란성,문구,불법,정보,유통,사이버공간,성범죄,여성폭력,문구,발견,경고,메시지,송출,최종적,사업운영자,채팅방,차단,폐쇄,요청,절차,진행,불법촬영물,발견,디지털성,여가부,산하,디지털,범죄,피해자,지원센터,관계기관,요청,긴급,삭제,경찰,수사,의뢰,권익증진국장,최창행,여가부,권익,증진,국장,사이버공간,채팅방,취지,불법,정보,유통,성매매,조장,알선,불건전,창구,악용,사업자,산업,자율해결,노력,촉구,건전,정립,SNS,문화,인식개선,노력","불법촬영물,여가부,채팅방,오픈채팅방,성매매,사이버공간,집중단속,오픈채팅,최창행,단체채팅방,쵠근,온라인,촬영물",여성가족부가 오픈채팅방을 통한 불법 촬영물 유포를 집중 단속한다.  여가부는 개방된 단체채팅방 등 사이버 공간에서 벌어지는 각종 불법촬영물 유포와 불법정보 유통 등에 대한 집중 점검단속을 한다고 1일 밝혔다.  이번 단속은 지역 관.. 불법촬영물이 발견되면 여가부 산하 디지털성범죄 피해자 지원센터 등 관계기관에 긴급 삭제 요청하고 경찰 수사를 의뢰한다.,http://www.kyeongin.com/main/view.php?key=20190401010000055,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=01100301.20190401132152002,2019-04-01,내일신문,김아영,불법촬영물 유포 단속강화,IT_과학>IT_과학일반,사회>사회일반,,범죄>성범죄>성매매,범죄>범죄일반>폭행,,,,"여가부, 여성가족부","단속강화,불법촬영물,유포,단속,강화,여성가족부,개방,단체채팅방,오픈채팅방,사이버,공간,유포,각종,불법촬영물,불법,정보,유통,집중,점검,단속,1일,오픈채팅방,동일관심사,특정,주제,불특정,다수,익명,대화,공개,단체,채팅,단속,경찰관서,지역,관할,협업,1일,5월,60일,중점적,종전,단속,오픈채팅방,온라인,채팅,조사,불법,성매매,집중,연예인,불법촬영물,사건,사회적,대두,불법,동영상,유포,공유,조사,추가,점검,단속,대상,공개,단체채팅방,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,음란성,문구,불법,정보,유통,사이버공간,성범죄,여성폭력,문구,발견,경고,메시지,송출,최종적,사업운영자,채팅방,차단,폐쇄,요청,절차,진행,불법촬영물,발견,디지털성,여가부,산하,디지털,범죄,피해자,지원센터,관계기관,요청,긴급,삭제,경찰,수사,의뢰,권익증진국장,최창행,여가부,권익,증진,국장,사이버공간,채팅방,취지,불법,정보,유통,성매매,조장,알선,불건전,창구,악용,피해,수준,사업자,산업,자율해결,노력,촉구,건전,정립,SNS,문화,인식개선,노력","불법촬영물,채팅방,여가부,성매매,오픈채팅방,사이버공간,단체채팅방,최창행,오픈채팅,온라인,불특정,sns,피해자,사업운영자,지원센터,관심사,여성폭력,사업자,인식개선,관계기관",여성가족부는 개방된 단체채팅방(오픈채팅방) 등 사이버 공간에서 벌어지는 각종 불법촬영물 유포와 불법정보 유통 등에 대한 집중 점검단속을 한다고 1일 밝혔다.  오픈채팅방이란 동일관심사 등 특정 주제별로 불특정 다수와 익명으로 대화하는 .. 불법촬영물이 발견되면 여가부 산하 디지털성범죄 피해자 지원센터 등 관계기관에 긴급 삭제 요청하고 경찰 수사를 의뢰한다.,http://www.naeil.com/news_view/?id_art=308628,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=02100701.20190401072102001,2019-04-01,헤럴드경제,박세환 기자,"여가부, 오픈 단체채팅방 불법 촬영물 유포 단속 강화",IT_과학>IT_과학일반,,,범죄>성범죄>성매매,,,,,"여가부, 게티이미지뱅크, 여성가족부","여가부,강화,오픈,단체,채팅,불법,촬영물,유포,단속,불법촬영물,유포,공유,성매매,암시,문구,발견,경고,차단,지원,게티이미지뱅크,헤럴드경제,박세환,오픈,단체채팅,유포,불법,촬영물,유통,불법,정보,집중,단속,여성가족부,단체채팅방,불법촬영물,유포,불법,정보,유통,사전,차단,방지,2차,피해,집중,점검,단속,1일,단속,경찰관서,지역,관할,협업,5월말,60일,중점적,점검,채팅방,공개,단체,온라인,채팅,조사,불법,성매매,집중,연예인,불법,촬영물,사건,사회적,대두,불법,동영상,유포,공유,조사,추가,진행,여가부,채팅방,점검,음란성,문구,유통,불법,정보,성매매,암시,문구,발견,경고,메시지,송출,메시지,1차,경고,일정,간격,경고,메시지,수차례,송출,불법적,행위,반복,최종적,사업운영자,채팅,차단,폐쇄,요청,계획,불법촬영물,발견,여가부,디지털성,범죄,피해자,지원,센터,기관,요청,긴급,삭제,경찰,수사,의뢰,권익증진국장,최창행,여가부,권익,증진,국장,사이버공간,채팅방,취지,유통,불법,정보,성매매,조장,알선,불건전,창구,악용,사업자,산업,자율해결,노력,촉구,건전,소셜네트워크서비스,SNS,문화,정립,인식개선,노력","여가부,성매매,채팅방,불법촬영물,단체채팅방,피해자,최창행,2차,1차,촬영물,온라인,네트워크,소셜,소셜네트워크서비스,불건전","- 불법촬영물 유포ㆍ공유, 성매매 암시 문구 발견 시 경고ㆍ차단 지원   [게티이미지뱅크] [헤럴드경제=박세환 기자] 오픈 단체채팅방에서 불법 촬영물 유포와 불법 정보 유통도 집중 단속된다.  여성가족부는 단체채팅방 등에서 벌어지는 불법촬영물 유포와..‘디지털성범죄 피해자 지원센터’ 등 관계 기관을 통해 긴급 삭제 요청하고 함께 경찰 수사를 의뢰한다.",http://biz.heraldcorp.com/view.php?ud=20190401000008,,,,,,,,
http://www.bigkinds.or.kr/news/newsDetailView.do?newsId=01100901.20190401082957001,2019-04-01,중앙일보,권혜림(kwon.hyerim@joongang.co.kr),"여가부, 오픈채팅방 집중 단속…불법촬영물 유포 막는다",IT_과학>IT_과학일반,사회>사회일반,,범죄>성범죄>성매매,범죄>성범죄>음란물,범죄>범죄일반>폭행,,,"여가부, 여성가족부","여가부,단속,오픈채팅,집중,불법촬영물,유포,여성가족부,사건,연예인,몰카,불법,촬영물,사회적,오픈채팅방,유포,불법,촬영물,집중,단속,오픈채팅방,특정,주제,불특정,다수,익명,대화,공개,단체,채팅,여성가족부,1일,오픈채팅,각종,불법,촬영물,유포,사전,차단,방지,2차,피해,집중,점검,단속,경찰관서,지역,관할,협업,이날,다음달,60일,예정,여성가족부,단속,오픈채팅방,조사,불법,성매매,집중,불법촬영물,사건,사회적,대두,불법,동영상,유포,공유,조사,추가,점검,단속,대상,공개,단체채팅방,불법촬영물,유포,공유,성매매,조장,유인,권유,알선,음란성,문구,불법,정보,유통,사이버공간,성범죄,여성폭력,문구,발견,경고,메시지,송출,최종적,사업운영자,채팅방,차단,폐쇄,요청,절차,진행,불법촬영물,발견,여가부,산하,디지털,범죄,피해자,지원센터,관계기관,요청,긴급,삭제,경찰,수사,의뢰,권익증진국장,최창행,여가부,권익,증진,국장,사이버공간,채팅방,취지,불법,정보,유통,성매매,조장,알선,불건전,창구,악용,사업자,산업,자율해결,노력,촉구,건전,정립,SNS,문화,인식개선,노력","불법촬영물,여가부,여성가족부,오픈채팅,채팅방,성매매,오픈채팅방,사이버공간,촬영물,다음달,최창행,2차,연예인,sns",여성가족부는 최근 연예인 몰카 사건으로 '불법 촬영물'이 사회적 문제로 떠오름에 따라 오픈채팅방을 통한 불법 촬영물 유포를 집중 단속한다. 오픈채팅방이란 특정 주제별로 불특정 다수와 익명으로 대화하는 공개 단체채팅방을 말한다.  또 불법촬영물이 발견될 경우 여가부 산하 디지털성범죄 피해자 지원센터 등 관계기관에 긴급 삭제 요청하고 경찰 수사를 의뢰한다.,https://news.joins.com/article/olink/23020070,,,,,,,,
